customer_id,n_months,sum_total_comission,comission_per_month,comission_per_month_share
1801106.0,5,0.0,0.0,0.0
1804206.0,1,0.0,0.0,0.0
1808336.0,2,1.4499999999999997,0.7249999999999999,0.001031058420781412
1814346.0,6,4.06,0.6766666666666666,0.0009623211927293181
1826156.0,5,0.29,0.057999999999999996,8.248467366251297e-05
1826526.0,5,153.98162,30.796324,0.04379697819215545
1827556.0,5,411.26,82.252,0.11697464444981065
1828176.0,6,0.58,0.09666666666666666,0.0001374744561041883
1829506.0,3,0.29,0.09666666666666666,0.0001374744561041883
1832436.0,4,0.39,0.0975,0.00013865958072577613
1846836.0,2,41.972379999999994,20.986189999999997,0.02984550057878436
1853206.0,3,4.06,1.3533333333333333,0.0019246423854586362
1853876.0,6,0.29,0.04833333333333333,6.873722805209415e-05
1854446.0,3,0.29,0.09666666666666666,0.0001374744561041883
1856866.0,5,53.35999999999999,10.671999999999999,0.015177179953902387
1857976.0,2,37.1933,18.59665,0.026447217352861586
1858186.0,2,0.29,0.145,0.00020621168415628244
1859686.0,6,0.29,0.04833333333333333,6.873722805209415e-05
1860316.0,5,6.67,1.334,0.0018971474942377985
1866776.0,5,9.5353,1.90706,0.0027121245130143448
1867496.0,3,1.17,0.38999999999999996,0.0005546383229031044
1878296.0,3,0.29,0.09666666666666666,0.0001374744561041883
1880766.0,4,4.76,1.19,0.0016923579596274214
1886536.0,3,0.58,0.19333333333333333,0.0002749489122083766
1889526.0,2,41.7,20.85,0.029651818032127512
1897986.0,3,2.61,0.87,0.0012372701049376948
1898936.0,3,0.29,0.09666666666666666,0.0001374744561041883
1900286.0,4,1.7399999999999998,0.43499999999999994,0.0006186350524688473
1901106.0,4,0.29,0.0725,0.00010310584207814122
1906176.0,6,0.8699999999999999,0.145,0.00020621168415628244
1906406.0,6,4.31,0.7183333333333333,0.0010215774238087096
1909536.0,4,0.25,0.0625,8.888434661908726e-05
1911876.0,5,2.33,0.466,0.0006627216883919147
1914806.0,4,5.51,1.3775,0.001959010999484683
1924516.0,1,0.29,0.29,0.0004124233683125649
1935346.0,4,15.41,3.8525,0.005478831125600539
1937186.0,6,11.599999999999998,1.933333333333333,0.0027494891220837653
1944416.0,5,0.29,0.057999999999999996,8.248467366251297e-05
1954506.0,2,0.29,0.145,0.00020621168415628244
1957016.0,4,0.29,0.0725,0.00010310584207814122
1959786.0,5,2.32,0.46399999999999997,0.0006598773893001038
1962646.0,5,0.29,0.057999999999999996,8.248467366251297e-05
1963786.0,4,0.29,0.0725,0.00010310584207814122
1970686.0,5,0.8699999999999999,0.174,0.00024745402098753894
1980676.0,3,0.29,0.09666666666666666,0.0001374744561041883
1994466.0,6,2.32,0.38666666666666666,0.0005498978244167532
1997106.0,4,0.39,0.0975,0.00013865958072577613
1998716.0,1,0.58,0.58,0.0008248467366251298
2004896.0,2,0.78,0.39,0.0005546383229031045
2006736.0,6,2.61,0.435,0.0006186350524688474
2007876.0,5,33.959999999999994,6.791999999999999,0.009659239715789449
2018566.0,1,0.29,0.29,0.0004124233683125649
2018896.0,2,0.29,0.145,0.00020621168415628244
2021066.0,4,40.599999999999994,10.149999999999999,0.014434817890939769
2026436.0,6,0.29,0.04833333333333333,6.873722805209415e-05
2028146.0,6,0.58,0.09666666666666666,0.0001374744561041883
2028246.0,4,1823.0432999999998,455.76082499999995,0.6481600503152187
2035426.0,5,106.47,21.294,0.030283252430509507
2045456.0,6,0.29,0.04833333333333333,6.873722805209415e-05
2051976.0,1,0.29,0.29,0.0004124233683125649
2056086.0,5,0.29,0.057999999999999996,8.248467366251297e-05
2059276.0,6,2.61,0.435,0.0006186350524688474
2065006.0,1,0.8699999999999999,0.8699999999999999,0.0012372701049376946
2065926.0,3,0.29,0.09666666666666666,0.0001374744561041883
2069606.0,6,9.28,1.5466666666666666,0.002199591297667013
2071226.0,1,0.54,0.54,0.0007679607547889139
2071456.0,5,6.38,1.276,0.0018146628205752855
2074786.0,6,0.0,0.0,0.0
2075426.0,5,2.32,0.46399999999999997,0.0006598773893001038
2082936.0,4,2.03,0.5075,0.0007217408945469885
2084106.0,5,0.0,0.0,0.0
2089216.0,1,0.29,0.29,0.0004124233683125649
2091076.0,2,3.19,1.595,0.0022683285257191067
2094856.0,4,16.82,4.205,0.005980138840532191
2096316.0,5,21.673499999999997,4.3347,0.006164591636636121
2105016.0,1,0.29,0.29,0.0004124233683125649
2107906.0,1,2.61,2.61,0.003711810314813084
2108806.0,6,62.64,10.44,0.014847241259252335
2109636.0,4,5.22,1.305,0.001855905157406542
2111236.0,2,0.29,0.145,0.00020621168415628244
2115316.0,6,11.0611,1.8435166666666667,0.0026217563903690295
2122256.0,4,1.7399999999999998,0.43499999999999994,0.0006186350524688473
2126366.0,6,4.35,0.725,0.0010310584207814122
2126406.0,2,9.57,4.785,0.006804985577157321
2131256.0,1,0.29,0.29,0.0004124233683125649
2132456.0,3,4.816,1.6053333333333333,0.002283024071026796
2135446.0,6,0.58,0.09666666666666666,0.0001374744561041883
2137136.0,1,0.0,0.0,0.0
2138756.0,5,2.63414,0.526828,0.000749228200970248
2139646.0,6,1.16,0.19333333333333333,0.0002749489122083766
2144836.0,2,0.39,0.195,0.00027731916145155226
2157826.0,3,0.58,0.19333333333333333,0.0002749489122083766
2159716.0,3,6.09,2.03,0.002886963578187954
2162396.0,4,0.58,0.145,0.00020621168415628244
2165756.0,6,0.58,0.09666666666666666,0.0001374744561041883
2167446.0,3,1.16,0.38666666666666666,0.0005498978244167532
2167536.0,5,106.72999999999999,21.345999999999997,0.030357204206896582
2169326.0,4,0.29,0.0725,0.00010310584207814122
2177226.0,2,0.58,0.29,0.0004124233683125649
2179136.0,5,0.8699999999999999,0.174,0.00024745402098753894
2180556.0,4,3.4799999999999995,0.8699999999999999,0.0012372701049376946
2182026.0,2,2.32,1.16,0.0016496934732502595
2182486.0,2,7.249999999999999,3.6249999999999996,0.005155292103907061
2182526.0,4,0.58,0.145,0.00020621168415628244
2187666.0,6,7.829999999999999,1.305,0.001855905157406542
2191046.0,6,4.16,0.6933333333333334,0.0009860236851610747
2193516.0,2,1.17,0.585,0.0008319574843546568
2194716.0,2,1.46,0.73,0.0010381691685109392
2197186.0,5,38.930719999999994,7.786143999999998,0.011073061153954024
2206196.0,3,4.372,1.4573333333333334,0.0020725459382327973
2212846.0,4,11.20748,2.80187,0.003984678148185952
2217776.0,3,0.29,0.09666666666666666,0.0001374744561041883
2218846.0,1,0.29,0.29,0.0004124233683125649
2219056.0,5,3.1899999999999995,0.6379999999999999,0.0009073314102876426
2219396.0,2,0.58,0.29,0.0004124233683125649
2224306.0,6,31.61,5.2683333333333335,0.0074923578576782624
2224676.0,5,1.16,0.23199999999999998,0.0003299386946500519
2225536.0,3,0.29,0.09666666666666666,0.0001374744561041883
2228106.0,4,0.29,0.0725,0.00010310584207814122
2228976.0,4,134.2,33.55,0.04771311726512604
2230076.0,1,0.29,0.29,0.0004124233683125649
2249366.0,4,34.83,8.7075,0.012383367170971238
2250136.0,4,12.18,3.045,0.004330445367281931
2252476.0,5,0.58,0.11599999999999999,0.00016496934732502594
2253456.0,2,8.7,4.35,0.006186350524688473
2259856.0,1,0.39,0.39,0.0005546383229031045
2261766.0,3,309.71999999999997,103.24,0.1468227191192731
2262216.0,1,0.29,0.29,0.0004124233683125649
2263086.0,2,33.93,16.965,0.024126767046285046
2264366.0,1,0.58,0.58,0.0008248467366251298
2269356.0,5,0.8699999999999999,0.174,0.00024745402098753894
2270646.0,5,0.29,0.057999999999999996,8.248467366251297e-05
2278126.0,5,0.87,0.174,0.00024745402098753894
2283106.0,2,0.29,0.145,0.00020621168415628244
2283796.0,3,0.268,0.08933333333333333,0.00012704535943421538
2283906.0,1,0.58,0.58,0.0008248467366251298
2284476.0,1,1.45,1.45,0.0020621168415628243
2288306.0,3,11.019999999999998,3.6733333333333325,0.005224029331959154
2292536.0,6,3.1899999999999995,0.5316666666666666,0.0007561095085730356
2293416.0,1,0.29,0.29,0.0004124233683125649
2295906.0,5,0.39,0.078,0.0001109276645806209
2297206.0,6,0.29,0.04833333333333333,6.873722805209415e-05
2301006.0,3,0.58,0.19333333333333333,0.0002749489122083766
2304056.0,6,19.16,3.1933333333333334,0.004541397549924565
2308596.0,5,1.7309999999999999,0.34619999999999995,0.0004923481727924481
2309076.0,5,2.8999999999999995,0.5799999999999998,0.0008248467366251296
2318556.0,4,0.58,0.145,0.00020621168415628244
2321416.0,6,0.58,0.09666666666666666,0.0001374744561041883
2323626.0,6,2.03,0.3383333333333333,0.00048116059636465905
2324916.0,4,0.58,0.145,0.00020621168415628244
2327136.0,6,9.86,1.6433333333333333,0.002337065753771201
2329996.0,2,3.1899999999999995,1.5949999999999998,0.0022683285257191067
2330716.0,6,0.58,0.09666666666666666,0.0001374744561041883
2331916.0,4,0.8699999999999999,0.21749999999999997,0.00030931752623442364
2335966.0,1,1.16,1.16,0.0016496934732502595
2339106.0,6,0.8699999999999999,0.145,0.00020621168415628244
2340446.0,5,0.29,0.057999999999999996,8.248467366251297e-05
2341526.0,4,0.58,0.145,0.00020621168415628244
2342106.0,3,66.69999999999999,22.23333333333333,0.031619124903963305
2344836.0,6,4.35,0.725,0.0010310584207814122
2346606.0,5,0.8699999999999999,0.174,0.00024745402098753894
2346696.0,6,16.4226,2.7371,0.0038925655220976596
2347536.0,6,0.8699999999999999,0.145,0.00020621168415628244
2353006.0,3,0.39,0.13,0.00018487944096770153
2353606.0,4,0.58,0.145,0.00020621168415628244
2363596.0,6,0.58,0.09666666666666666,0.0001374744561041883
2365926.0,5,2.03,0.40599999999999997,0.0005773927156375908
2373126.0,2,0.9163999999999999,0.45819999999999994,0.0006516289219338524
2373746.0,5,0.78,0.156,0.0002218553291612418
2377816.0,4,1.16,0.29,0.0004124233683125649
2378356.0,6,19.39,3.231666666666667,0.004595913282517606
2379116.0,3,2.14,0.7133333333333334,0.0010144666760791828
2380626.0,6,0.58,0.09666666666666666,0.0001374744561041883
2380776.0,1,0.58,0.58,0.0008248467366251298
2383986.0,6,3.08364,0.51394,0.0007308995376226193
2386866.0,3,0.58,0.19333333333333333,0.0002749489122083766
2388106.0,6,0.78,0.13,0.00018487944096770153
2388356.0,3,0.58,0.19333333333333333,0.0002749489122083766
2389806.0,2,0.29,0.145,0.00020621168415628244
2390366.0,5,1.7399999999999998,0.348,0.0004949080419750779
2391626.0,4,0.29,0.0725,0.00010310584207814122
2392316.0,2,0.29,0.145,0.00020621168415628244
2395406.0,4,0.0,0.0,0.0
2395566.0,2,8.58,4.29,0.006101021551934149
2396256.0,3,0.29,0.09666666666666666,0.0001374744561041883
2398376.0,6,0.29,0.04833333333333333,6.873722805209415e-05
2400746.0,2,0.29,0.145,0.00020621168415628244
2401956.0,4,0.29,0.0725,0.00010310584207814122
2405146.0,5,331.59999999999997,66.32,0.09431695788444587
2405726.0,5,0.8699999999999999,0.174,0.00024745402098753894
2406546.0,6,0.8699999999999999,0.145,0.00020621168415628244
2406606.0,5,7.829999999999999,1.5659999999999998,0.0022270861888878503
2407446.0,4,2.61,0.6525,0.000927952578703271
2410856.0,4,0.58,0.145,0.00020621168415628244
2412326.0,6,137.75,22.958333333333332,0.03265018332474472
2421866.0,4,3.4799999999999995,0.8699999999999999,0.0012372701049376946
2422296.0,4,1.16,0.29,0.0004124233683125649
2422696.0,3,0.0,0.0,0.0
2428646.0,1,0.0,0.0,0.0
2428886.0,4,0.78,0.195,0.00027731916145155226
2430716.0,1,1.7399999999999998,1.7399999999999998,0.002474540209875389
2430816.0,6,21.459999999999997,3.576666666666666,0.005086554875854967
2433766.0,6,5.41228,0.9020466666666667,0.0012828452573854761
2437576.0,1,0.29,0.29,0.0004124233683125649
2440246.0,2,0.29,0.145,0.00020621168415628244
2442226.0,1,0.8699999999999999,0.8699999999999999,0.0012372701049376946
2445196.0,6,1.16,0.19333333333333333,0.0002749489122083766
2445356.0,4,0.39,0.0975,0.00013865958072577613
2446756.0,6,22.909999999999997,3.818333333333333,0.005430241016115437
2450686.0,4,177.42,44.355,0.06307944310863385
2458876.0,2,0.58,0.29,0.0004124233683125649
2459676.0,5,1.4499999999999997,0.2899999999999999,0.0004124233683125648
2459896.0,5,0.29,0.057999999999999996,8.248467366251297e-05
2460826.0,6,10.729999999999999,1.788333333333333,0.0025432774379274834
2460836.0,4,9.68,2.42,0.003441601901091059
2462336.0,4,0.29,0.0725,0.00010310584207814122
2462566.0,4,0.29,0.0725,0.00010310584207814122
2462686.0,6,0.87,0.145,0.00020621168415628244
2462906.0,4,0.58,0.145,0.00020621168415628244
2463386.0,3,24.36,8.12,0.011547854312751816
2463806.0,6,3.19,0.5316666666666666,0.0007561095085730356
2463946.0,5,3459.12934,691.825868,0.9838798440218066
2464216.0,2,1768.31,884.155,1.2574006317599855
2471356.0,4,1.56,0.39,0.0005546383229031045
2478626.0,4,0.58,0.145,0.00020621168415628244
2484686.0,6,0.58,0.09666666666666666,0.0001374744561041883
2486336.0,5,0.58,0.11599999999999999,0.00016496934732502594
2492956.0,5,1.7399999999999998,0.348,0.0004949080419750779
2494646.0,6,0.58,0.09666666666666666,0.0001374744561041883
2497416.0,3,0.8699999999999999,0.29,0.0004124233683125649
2498516.0,1,1.07,1.07,0.001521700014118774
2504216.0,2,0.58,0.29,0.0004124233683125649
2504906.0,1,0.29,0.29,0.0004124233683125649
2507386.0,5,0.58,0.11599999999999999,0.00016496934732502594
2507716.0,5,0.29,0.057999999999999996,8.248467366251297e-05
2508086.0,5,9.86,1.972,0.002804478904525441
2508946.0,3,0.29,0.09666666666666666,0.0001374744561041883
2509946.0,4,1.74,0.435,0.0006186350524688474
2510926.0,5,4.0600000000000005,0.812,0.0011547854312751818
2511366.0,5,0.29,0.057999999999999996,8.248467366251297e-05
2511996.0,3,9.28,3.0933333333333333,0.004399182595334026
2512006.0,4,2.13,0.5325,0.0007572946331946234
2518076.0,6,15.079999999999998,2.513333333333333,0.0035743358587088958
2519476.0,5,2.32,0.46399999999999997,0.0006598773893001038
2523896.0,4,5.151999999999999,1.2879999999999998,0.00183172861512615
2534186.0,1,0.58,0.58,0.0008248467366251298
2534486.0,3,1.45,0.48333333333333334,0.0006873722805209414
2534696.0,4,3.68,0.92,0.0013083775822329646
2535686.0,6,1.16,0.19333333333333333,0.0002749489122083766
2536986.0,4,42.17999999999999,10.544999999999998,0.014996566961572401
2537586.0,6,2.03,0.3383333333333333,0.00048116059636465905
2537736.0,1,0.29,0.29,0.0004124233683125649
2540986.0,6,0.29,0.04833333333333333,6.873722805209415e-05
2541266.0,6,4.35,0.725,0.0010310584207814122
2542146.0,3,40.019999999999996,13.339999999999998,0.018971474942377983
2545336.0,3,8.19,2.73,0.0038824682603217316
2545706.0,2,0.29,0.145,0.00020621168415628244
2553036.0,5,0.58,0.11599999999999999,0.00016496934732502594
2553296.0,3,0.29,0.09666666666666666,0.0001374744561041883
2553336.0,5,0.29,0.057999999999999996,8.248467366251297e-05
2557096.0,6,0.58,0.09666666666666666,0.0001374744561041883
2559306.0,2,1.16,0.58,0.0008248467366251298
2561786.0,5,0.29,0.057999999999999996,8.248467366251297e-05
2563466.0,4,0.39,0.0975,0.00013865958072577613
2566336.0,3,0.29,0.09666666666666666,0.0001374744561041883
2570066.0,6,0.29,0.04833333333333333,6.873722805209415e-05
2571816.0,6,0.39,0.065,9.243972048385076e-05
2572626.0,4,2.03,0.5075,0.0007217408945469885
2574956.0,3,1.74,0.58,0.0008248467366251298
2579296.0,5,30.686,6.1372,0.008728016193130598
2580566.0,1,0.29,0.29,0.0004124233683125649
2580816.0,4,15.37,3.8425,0.005464609630141485
2581986.0,5,37.74229999999999,7.548459999999999,0.010735038961285045
2584546.0,2,0.58,0.29,0.0004124233683125649
2585356.0,4,6.38,1.595,0.0022683285257191067
2585906.0,3,13.629999999999999,4.543333333333333,0.00646129943689685
2587056.0,5,1.7399999999999998,0.348,0.0004949080419750779
2588216.0,2,0.29,0.145,0.00020621168415628244
2590396.0,4,4.35,1.0875,0.0015465876311721184
2593356.0,4,0.29,0.0725,0.00010310584207814122
2594816.0,5,1.74,0.348,0.0004949080419750779
2595156.0,3,0.29,0.09666666666666666,0.0001374744561041883
2596116.0,1,0.58,0.58,0.0008248467366251298
2596596.0,4,0.8699999999999999,0.21749999999999997,0.00030931752623442364
2599476.0,4,1.16,0.29,0.0004124233683125649
2599706.0,4,0.29,0.0725,0.00010310584207814122
2601416.0,6,0.29,0.04833333333333333,6.873722805209415e-05
2602156.0,3,1.7399999999999998,0.58,0.0008248467366251298
2602616.0,3,2.9,0.9666666666666667,0.0013747445610418829
2603236.0,6,0.58,0.09666666666666666,0.0001374744561041883
2604836.0,2,0.29,0.145,0.00020621168415628244
2605346.0,2,100.35,50.175,0.07135635346580325
2606926.0,3,0.54,0.18000000000000002,0.00025598691826297134
2607456.0,1,0.29,0.29,0.0004124233683125649
2611116.0,6,0.58,0.09666666666666666,0.0001374744561041883
2613766.0,5,0.29,0.057999999999999996,8.248467366251297e-05
2617966.0,5,1.16,0.23199999999999998,0.0003299386946500519
2619756.0,5,0.8699999999999999,0.174,0.00024745402098753894
2620476.0,5,1.9868199999999998,0.39736399999999994,0.0005651110321591517
2620866.0,2,1.7399999999999998,0.8699999999999999,0.0012372701049376946
2621796.0,4,73.72,18.43,0.026210216131036454
2623876.0,5,13.877479999999998,2.7754959999999995,0.003947170376062243
2626466.0,4,0.58,0.145,0.00020621168415628244
2626576.0,2,0.29,0.145,0.00020621168415628244
2627676.0,5,0.29,0.057999999999999996,8.248467366251297e-05
2628336.0,5,0.8699999999999999,0.174,0.00024745402098753894
2629406.0,4,0.29,0.0725,0.00010310584207814122
2633036.0,6,0.78,0.13,0.00018487944096770153
2636826.0,5,5.7607,1.15214,0.0016385153778194432
2637016.0,4,0.58,0.145,0.00020621168415628244
2640286.0,6,0.58,0.09666666666666666,0.0001374744561041883
2640556.0,4,0.29,0.0725,0.00010310584207814122
2643436.0,1,0.29,0.29,0.0004124233683125649
2646916.0,5,1.16,0.23199999999999998,0.0003299386946500519
2647566.0,2,0.29,0.145,0.00020621168415628244
2648436.0,5,0.58,0.11599999999999999,0.00016496934732502594
2648926.0,1,0.29,0.29,0.0004124233683125649
2649346.0,1,0.0,0.0,0.0
2650076.0,4,0.58,0.145,0.00020621168415628244
2651816.0,1,0.29,0.29,0.0004124233683125649
2655416.0,5,0.29,0.057999999999999996,8.248467366251297e-05
2656126.0,5,1.2791,0.25582,0.00036381429683351844
2657786.0,5,0.58,0.11599999999999999,0.00016496934732502594
2658346.0,1,0.29,0.29,0.0004124233683125649
2662666.0,3,1.45,0.48333333333333334,0.0006873722805209414
2664776.0,6,1.7399999999999998,0.29,0.0004124233683125649
2664986.0,6,0.8699999999999999,0.145,0.00020621168415628244
2665916.0,3,1.16,0.38666666666666666,0.0005498978244167532
2666996.0,4,1.16,0.29,0.0004124233683125649
